source,destination,distance,avg(dd.avgdelay)
node2.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,41.285714285714285
planet3.cc.gt.atl.ga.us,node1.planetlab.mathcs.emory.edu,4.22698,43.58571428571429
planetlab4.tamu.edu,planetlab2.acis.ufl.edu,842.608,1
planet3.cc.gt.atl.ga.us,node2.planetlab.mathcs.emory.edu,4.22698,43.81428571428572
node1.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,40
planetlabone.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,50.114285714285714
75-130-96-12.static.oxfr.ma.charter.com,planetlabtwo.ccs.neu.edu,40.3915,81.85714285714286
75-130-96-12.static.oxfr.ma.charter.com,planetlabone.ccs.neu.edu,40.3915,97.71428571428571
planetlabtwo.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,53.8
planetlabone.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,82.54285714285714
planetlab3.cnds.jhu.edu,salt.planetlab.cs.umd.edu,29.9522,403.72
planetlabtwo.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,82.94285714285714
planetlab01.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,102.82857142857142
planetlab2.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,82.34285714285714
planetlab2.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,80.31428571428572
planetlab02.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,120.62857142857143
planetlab3.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,94.2
planetlab02.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,135.4857142857143
planetlab3.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,93
planetlab4.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,81.7
planetlab4.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,80.16666666666667
75-130-96-12.static.oxfr.ma.charter.com,ebb.colgate.edu,193.358,340.9714285714286
planetlab01.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,111.54285714285714
planetlab01.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,89.34285714285714
planetlab02.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,103.54285714285714
planetlab3.cnds.jhu.edu,planetlab1.temple.edu,88.9667,456.44827586206895
planetlab1.temple.edu,planetlab3.cnds.jhu.edu,88.9667,133.33333333333334
planetlab2.temple.edu,planetlab3.cnds.jhu.edu,88.9667,199.86666666666667
planetlab1.temple.edu,salt.planetlab.cs.umd.edu,117.417,141.04
planetlab2.temple.edu,salt.planetlab.cs.umd.edu,117.417,275.16
planetlab2.temple.edu,planetlabone.ccs.neu.edu,270.723,218.42857142857142
ebb.colgate.edu,75-130-96-12.static.oxfr.ma.charter.com,193.358,347.73333333333335
planetlab1.cs.uml.edu,75-130-96-12.static.oxfr.ma.charter.com,36.0409,389.9583333333333
planetlabtwo.ccs.neu.edu,planetlab2.temple.edu,270.723,132.54285714285714
planetlab1.temple.edu,planetlabtwo.ccs.neu.edu,270.723,165
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,289.22857142857146
planetlabtwo.ccs.neu.edu,planetlab1.temple.edu,270.723,170.54285714285714
planetlab1.temple.edu,planetlabone.ccs.neu.edu,270.723,168
planetlabone.ccs.neu.edu,planetlab2.temple.edu,270.723,113.56666666666666
planetlabone.ccs.neu.edu,planetlab1.temple.edu,270.723,177.43333333333334
planetlabone.ccs.neu.edu,ebb.colgate.edu,231.249,401.57142857142856
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.uml.edu,36.0409,174.5142857142857
planetlabtwo.ccs.neu.edu,ebb.colgate.edu,231.249,406.65714285714284
ebb.colgate.edu,planetlab1.cs.uml.edu,213.892,594.7931034482758
planetlab-04.vt.nodes.planet-lab.org,salt.planetlab.cs.umd.edu,225.227,167.12
planetlab1.cs.uml.edu,ebb.colgate.edu,213.892,599
planetlab1.cs.okstate.edu,planetlab2.unl.edu,323.96,186.22857142857143
ebb.colgate.edu,planetlabtwo.ccs.neu.edu,231.249,409.96666666666664
planetlab5.csee.usf.edu,planetlab2.acis.ufl.edu,112.37,573.7096774193549
planetlab2.acis.ufl.edu,planetlab5.csee.usf.edu,112.37,448.14285714285717
planetlab3.cnds.jhu.edu,planetlab-04.vt.nodes.planet-lab.org,253.582,505.29411764705884
planetlab3.cnds.jhu.edu,planetlab-01.vt.nodes.planet-lab.org,253.582,406.94117647058823
planetlab5.csee.usf.edu,planetlab1.acis.ufl.edu,112.37,613.4857142857143
planetlab1.acis.ufl.edu,planetlab5.csee.usf.edu,112.37,317.1714285714286
planetlab-04.vt.nodes.planet-lab.org,node2.planetlab.mathcs.emory.edu,322.686,200.4857142857143
node1.planetlab.mathcs.emory.edu,planetlab-04.vt.nodes.planet-lab.org,322.686,176.74285714285713
ebb.colgate.edu,planetlab1.temple.edu,197.075,469.3103448275862
planetlab2.unl.edu,planetlab1.cs.okstate.edu,323.96,195.25714285714287
planetlab2.cs.unc.edu,planet3.cc.gt.atl.ga.us,337.891,269
planetlab2.cs.unc.edu,node1.planetlab.mathcs.emory.edu,333.827,114.5
planetlab-01.vt.nodes.planet-lab.org,salt.planetlab.cs.umd.edu,225.227,173.28
planet3.cc.gt.atl.ga.us,planetlab2.cs.unc.edu,337.891,149.85
planetlab2.cs.unc.edu,node2.planetlab.mathcs.emory.edu,333.827,112.66666666666667
planetlab1.temple.edu,ebb.colgate.edu,197.075,399.14285714285717
node2.planetlab.mathcs.emory.edu,planetlab-04.vt.nodes.planet-lab.org,322.686,192.37142857142857
planetlab2.temple.edu,ebb.colgate.edu,197.075,426.9117647058824
planetlab2.citadel.edu,planet3.cc.gt.atl.ga.us,264.983,270.03333333333336
planetlab-04.vt.nodes.planet-lab.org,node1.planetlab.mathcs.emory.edu,322.686,174.94285714285715
planetlab2.citadel.edu,node2.planetlab.mathcs.emory.edu,261.163,239.6
node1.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,188.37142857142857
planetlab1.ucsd.edu,planetlab2.cs.ucla.edu,107.845,213.4
planetlab3.ucsd.edu,planetlab1.cs.ucla.edu,107.845,132.4
planet3.cc.gt.atl.ga.us,planetlab2.citadel.edu,264.983,457.46153846153845
node1.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,182.2
planetlab1.cs.ucla.edu,planetlab3.ucsd.edu,107.845,568.6
node1.planetlab.mathcs.emory.edu,planetlab2.citadel.edu,261.163,446.0285714285714
node2.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,163.97142857142856
planetlab3.ucsd.edu,planetlab2.cs.ucla.edu,107.845,341.4
planetlab2.cs.ucla.edu,planetlab1.ucsd.edu,107.845,463.32
planet3.cc.gt.atl.ga.us,planetlab1.cs.unc.edu,337.891,433.87142857142857
node2.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,182.7
node2.planetlab.mathcs.emory.edu,planetlab2.citadel.edu,261.163,447.2
planetlab1.arizona-gigapop.net,planetlab3.ucsd.edu,368.903,155.3
planetlab2.cs.ucla.edu,planetlab3.ucsd.edu,107.845,504
planetlab3.cnds.jhu.edu,planetlab2.cs.pitt.edu,191.586,571.7241379310345
planetlab1.ucsd.edu,planetlab1.arizona-gigapop.net,368.903,216.2
planetlab-04.vt.nodes.planet-lab.org,planetlab2.temple.edu,342.436,302.3666666666667
planetlab1.cs.unc.edu,planet3.cc.gt.atl.ga.us,337.891,240.4375
planetlab1.cs.unc.edu,node1.planetlab.mathcs.emory.edu,333.827,236.22857142857143
planetlab1.cs.unc.edu,node2.planetlab.mathcs.emory.edu,333.827,226.28571428571428
planetlab1.temple.edu,planetlab-04.vt.nodes.planet-lab.org,342.436,232.65714285714284
planetlab3.ucsd.edu,planetlab1.arizona-gigapop.net,368.903,233
planet3.cc.gt.atl.ga.us,planetlab5.csee.usf.edu,412.204,199.6
planetlab5.csee.usf.edu,planet3.cc.gt.atl.ga.us,412.204,309.0571428571429
planetlab3.cnds.jhu.edu,planetlab2.cnis.nyit.edu,188.505,586.4666666666667
planetlab-04.vt.nodes.planet-lab.org,planetlab1.temple.edu,342.436,233.3
planetlab2.temple.edu,planetlab-04.vt.nodes.planet-lab.org,342.436,271.8
planetlab2.temple.edu,planetlab-01.vt.nodes.planet-lab.org,342.436,257.65714285714284
planetlab2.cnis.nyit.edu,planetlabtwo.ccs.neu.edu,171.184,572.7142857142857
planetlab5.csee.usf.edu,node2.planetlab.mathcs.emory.edu,411.823,233.85714285714286
planetlab2.arizona-gigapop.net,planetlab1.ucsd.edu,368.903,235.68
planetlab2.uta.edu,planetlab2.unl.edu,558.159,242.14285714285714
planetlab3.cnds.jhu.edu,planetlab2.temple.edu,88.9667,450.5
planetlab2.cs.pitt.edu,planetlab2.temple.edu,256.586,360.8857142857143
planetlab3.ucsd.edu,planetlab2.arizona-gigapop.net,368.903,236
node2.planetlab.mathcs.emory.edu,planetlab5.csee.usf.edu,411.823,309.62857142857143
node2.planetlab.mathcs.emory.edu,planetlab1.cs.unc.edu,333.827,465.57142857142856
planetlab3.cnds.jhu.edu,planetlab1.cnis.nyit.edu,188.505,480.6
planet3.cc.gt.atl.ga.us,planetlab2.acis.ufl.edu,309.463,572.7931034482758
planetlab2.arizona-gigapop.net,planetlab3.ucsd.edu,368.903,245.5
planetlab1.cnis.nyit.edu,planetlab3.cnds.jhu.edu,188.505,599.8333333333334
planetlab2.temple.edu,planetlab1.cnis.nyit.edu,99.7813,470.3333333333333
planetlab2.acis.ufl.edu,planet3.cc.gt.atl.ga.us,309.463,402.9714285714286
planetlab3.cnds.jhu.edu,ebb.colgate.edu,247.357,472.79411764705884
planetlab1.arizona-gigapop.net,planetlab1.ucsd.edu,368.903,248.52
planet3.cc.gt.atl.ga.us,planetlab1.acis.ufl.edu,309.463,598.3384615384615
planetlab1.acis.ufl.edu,planet3.cc.gt.atl.ga.us,309.463,340.71875
planetlab2.unl.edu,planetlab2.uta.edu,558.159,272.0857142857143
planetlab1.cnis.nyit.edu,planetlabone.ccs.neu.edu,171.184,729.4166666666666
node1.planetlab.mathcs.emory.edu,planetlab5.csee.usf.edu,411.823,234.85714285714286
planetlab2.cnis.nyit.edu,75-130-96-12.static.oxfr.ma.charter.com,137.18,564.0769230769231
planetlab2.cs.pitt.edu,salt.planetlab.cs.umd.edu,184.814,325.3333333333333
planetlab5.csee.usf.edu,node1.planetlab.mathcs.emory.edu,411.823,280.6
node1.planetlab.mathcs.emory.edu,planetlab1.cs.unc.edu,333.827,496.25714285714287
planet3.cc.gt.atl.ga.us,planetlab-01.vt.nodes.planet-lab.org,326.092,231.17142857142858
planet3.cc.gt.atl.ga.us,salt.planetlab.cs.umd.edu,548.78,293.8181818181818
planetlab1.temple.edu,planetlab2.cs.pitt.edu,256.586,612.6206896551724
planetlab2.temple.edu,planetlab2.cs.pitt.edu,256.586,638.6333333333333
node2.planetlab.mathcs.emory.edu,planetlab1.acis.ufl.edu,308.555,616.2727272727273
planetlabone.ccs.neu.edu,planetlab1.cnis.nyit.edu,171.184,319.2
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.temple.edu,235.434,262.9714285714286
node1.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,564
planetlab1.temple.edu,75-130-96-12.static.oxfr.ma.charter.com,235.434,210.25714285714287
planetlabone.ccs.neu.edu,planetlab2.cnis.nyit.edu,171.184,342.26666666666665
planet3.cc.gt.atl.ga.us,planetlab3.cnds.jhu.edu,577.963,285.24615384615385
planetlab1.ucsd.edu,planetlab1.cs.ucla.edu,107.845,425.2
planetlab1.acis.ufl.edu,node1.planetlab.mathcs.emory.edu,308.555,316.9142857142857
planetlab-04.vt.nodes.planet-lab.org,planet3.cc.gt.atl.ga.us,326.092,261.2258064516129
planet3.cc.gt.atl.ga.us,planetlab-04.vt.nodes.planet-lab.org,326.092,286.4714285714286
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.temple.edu,235.434,276.74285714285713
planetlab1.cs.ucla.edu,planetlab1.ucsd.edu,107.845,507.1666666666667
node1.planetlab.mathcs.emory.edu,salt.planetlab.cs.umd.edu,545.181,271.9
planetlab1.cs.okstate.edu,planetlab2.uta.edu,234.403,295.8285714285714
planetlab2.temple.edu,planetlab2.cs.unc.edu,351.333,337.3
planetlab2.cs.unc.edu,planetlab1.temple.edu,351.333,224.16666666666666
planetlab1.temple.edu,planetlab1.cnis.nyit.edu,99.7813,434.2
planetlab2.uta.edu,planetlab1.cs.okstate.edu,234.403,314.54285714285714
planetlab3.cnds.jhu.edu,planet3.cc.gt.atl.ga.us,577.963,483.28125
ebb.colgate.edu,salt.planetlab.cs.umd.edu,274.685,390.6
planetlab1.temple.edu,planetlab1.cs.uml.edu,271.31,392.77142857142854
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.pitt.edu,212.222,520.2758620689655
planetlab3.cnds.jhu.edu,node1.planetlab.mathcs.emory.edu,574.391,514.9428571428572
planetlab2.cs.pitt.edu,planetlab1.temple.edu,256.586,316.51428571428573
node2.planetlab.mathcs.emory.edu,salt.planetlab.cs.umd.edu,545.181,275.4
planetlab3.cnds.jhu.edu,node2.planetlab.mathcs.emory.edu,574.391,462.9428571428571
