source,destination,distance,avg(dd.avgdelay)
planetlab2.citadel.edu,planetlab5.csee.usf.edu,358.611,26
ebb.colgate.edu,planet3.cc.gt.atl.ga.us,787.204,26
planetlab2.cs.unc.edu,planetlab3.cnds.jhu.edu,270.798,26
planetlab2.cs.pitt.edu,planetlab1.cs.unc.edu,304.384,26
planetlab1.ucsd.edu,planetlab3.cs.uoregon.edu,832.625,26.125
node1.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,26.2
planetlab3.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,26.2
node2.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,26.2
planetlab2.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,26.285714285714285
planetlab3.ucsd.edu,planetlab4.cs.uoregon.edu,832.625,26.333333333333332
planetlabtwo.ccs.neu.edu,planetlab1.cs.unc.edu,618.199,26.333333333333332
planetlab3.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,26.375
planetlabone.ccs.neu.edu,planetlab1.cs.unc.edu,618.199,26.444444444444443
planetlab4.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,26.5
planetlab2.cs.pitt.edu,ebb.colgate.edu,290.74,26.6
ebb.colgate.edu,planetlab-04.vt.nodes.planet-lab.org,465.687,26.625
ebb.colgate.edu,node1.planetlab.mathcs.emory.edu,784.142,26.666666666666668
salt.planetlab.cs.umd.edu,planetlab2.cnis.nyit.edu,217.196,26.666666666666668
planetlab1.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199,26.7
planetlab1.ucsd.edu,planetlab4.cs.uoregon.edu,832.625,26.714285714285715
planetlabtwo.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,26.75
planetlab4.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,26.8
planetlab2.cs.du.edu,planetlab02.cs.washington.edu,1023.85,27
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,27
planetlab2.cs.unc.edu,planetlab-01.vt.nodes.planet-lab.org,117.005,27
planetlab2.cs.unc.edu,planetlab-04.vt.nodes.planet-lab.org,117.005,27
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.unc.edu,117.005,27
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,27
planetlab02.cs.washington.edu,planetlab2.cs.du.edu,1023.85,27
planetlab1.cs.du.edu,planetlab01.cs.washington.edu,1023.85,27
planetlab1.cs.du.edu,planetlab02.cs.washington.edu,1023.85,27
planetlabtwo.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,27
planetlabone.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,27
planetlab2.cs.du.edu,planetlab01.cs.washington.edu,1023.85,27
planetlab2.cs.ucla.edu,planetlab2.arizona-gigapop.net,451.607,27.11111111111111
planetlab02.cs.washington.edu,planetlab1.cs.du.edu,1023.85,27.11111111111111
planetlab1.cs.unc.edu,planetlabone.ccs.neu.edu,618.199,27.11111111111111
planetlab2.citadel.edu,planetlab2.acis.ufl.edu,254.988,27.125
ebb.colgate.edu,planetlab2.cs.pitt.edu,290.74,27.125
planetlab01.cs.washington.edu,planetlab2.cs.du.edu,1023.85,27.3
planetlab01.cs.washington.edu,planetlab1.cs.du.edu,1023.85,27.333333333333332
planetlab2.citadel.edu,salt.planetlab.cs.umd.edu,459.772,27.428571428571427
planetlab1.unr.edu,planetlab1.ucsd.edu,482.211,27.5
planetlab2.citadel.edu,planetlab1.acis.ufl.edu,254.988,27.625
planetlab3.eecs.umich.edu,salt.planetlab.cs.umd.edu,421.809,28
planetlab02.cs.washington.edu,planetlab1.ucsd.edu,1054.87,28
planetlab02.cs.washington.edu,planetlab3.ucsd.edu,1054.87,28
planetlab1.ucsd.edu,planetlab01.cs.washington.edu,1054.87,28
planetlab01.cs.washington.edu,planetlab1.ucsd.edu,1054.87,28
planetlab01.cs.washington.edu,planetlab3.ucsd.edu,1054.87,28
planetlab3.ucsd.edu,planetlab02.cs.washington.edu,1054.87,28
planetlab5.csee.usf.edu,planetlab2.citadel.edu,358.611,28.11111111111111
planetlab1.ucsd.edu,planetlab02.cs.washington.edu,1054.87,28.142857142857142
planetlab1.cs.unc.edu,planetlab2.citadel.edu,221.999,28.25
planetlab1.cs.du.edu,planetlab3.eecs.umich.edu,1119.98,28.333333333333332
planetlab3.ucsd.edu,planetlab01.cs.washington.edu,1054.87,28.333333333333332
planetlab1.acis.ufl.edu,planetlab2.citadel.edu,254.988,28.375
planetlab2.citadel.edu,planetlab3.cnds.jhu.edu,488.702,28.5
75-130-96-12.static.oxfr.ma.charter.com,salt.planetlab.cs.umd.edu,352.045,28.5
planetlab3.eecs.umich.edu,planetlab1.cs.du.edu,1119.98,28.555555555555557
planetlab3.eecs.umich.edu,planetlab2.cs.du.edu,1119.98,28.7
planetlab2.cs.du.edu,planetlab3.eecs.umich.edu,1119.98,28.77777777777778
planetlab2.arizona-gigapop.net,planetlab1.cs.ucla.edu,451.607,29
planetlab1.unr.edu,planetlab4.cs.uoregon.edu,352.99,29
planetlab3.eecs.umich.edu,planetlabone.ccs.neu.edu,647.245,29
planetlab1.unr.edu,planetlab2.cs.uoregon.edu,352.99,29
planetlab2.unr.edu,planetlab2.cs.uoregon.edu,352.99,29
planetlab2.cs.uoregon.edu,planetlab2.unr.edu,352.99,29
planetlab5.csee.usf.edu,planetlab2.cs.unc.edu,577.964,29
planetlab3.cs.uoregon.edu,planetlab1.unr.edu,352.99,29
planetlab3.eecs.umich.edu,planetlabtwo.ccs.neu.edu,647.245,29
planetlabone.ccs.neu.edu,planetlab3.eecs.umich.edu,647.245,29
planetlab2.cs.unc.edu,planetlab5.csee.usf.edu,577.964,29
planetlab2.cs.unc.edu,planetlab1.cs.uml.edu,621.287,29
planetlab2.cs.uoregon.edu,planetlab1.unr.edu,352.99,29
planetlabtwo.ccs.neu.edu,planetlab3.eecs.umich.edu,647.245,29
planetlab1.unr.edu,planetlab3.cs.uoregon.edu,352.99,29
planetlab3.cs.uoregon.edu,planetlab2.unr.edu,352.99,29.11111111111111
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cnds.jhu.edu,322.619,29.11111111111111
planetlab4.cs.uoregon.edu,planetlab2.unr.edu,352.99,29.142857142857142
planetlab2.unr.edu,planetlab3.cs.uoregon.edu,352.99,29.15
planetlab5.csee.usf.edu,salt.planetlab.cs.umd.edu,817.887,29.25
planetlab4.cs.uoregon.edu,planetlab1.unr.edu,352.99,29.25
