source,destination,distance,avg(dd.avgdelay)
planetlab1.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549,24
node2.planetlab.mathcs.emory.edu,75-130-96-12.static.oxfr.ma.charter.com,896.963,46
planetlab2.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,49
node1.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,57
planet3.cc.gt.atl.ga.us,node2.planetlab.mathcs.emory.edu,4.22698,59.92857142857143
node2.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,60
planet3.cc.gt.atl.ga.us,node1.planetlab.mathcs.emory.edu,4.22698,60.357142857142854
planetlab2.unr.edu,75-130-96-12.static.oxfr.ma.charter.com,2480.67,66
planetlab2.arizona-gigapop.net,planetlab-01.vt.nodes.planet-lab.org,1759.98,66
planetlab1.unr.edu,75-130-96-12.static.oxfr.ma.charter.com,2480.67,66
planetlab1.arizona-gigapop.net,planetlab-01.vt.nodes.planet-lab.org,1759.98,67
planetlabone.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,74.14285714285714
planetlab1.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,82
planetlabtwo.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,82
planetlabone.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,96.42857142857143
75-130-96-12.static.oxfr.ma.charter.com,planetlabone.ccs.neu.edu,40.3915,99.28571428571429
75-130-96-12.static.oxfr.ma.charter.com,planetlabtwo.ccs.neu.edu,40.3915,100.71428571428571
pl1.cs.montana.edu,75-130-96-12.static.oxfr.ma.charter.com,1945.63,115
planetlab2.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,115.14285714285714
planetlab3.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,115.42857142857143
planetlab4.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,115.83333333333333
planetlab3.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,115.85714285714286
planetlab2.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,117.71428571428571
planetlab4.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,118.83333333333333
pl2.cs.unm.edu,planetlab-01.vt.nodes.planet-lab.org,1466.68,124
planetlab02.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,127.85714285714286
planetlab01.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,128.57142857142858
planetlab02.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,129.42857142857142
planetlab02.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,131.71428571428572
planetlab01.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,133.85714285714286
planetlab01.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,134.28571428571428
planetlab1.temple.edu,planetlab3.cnds.jhu.edu,88.9667,144.33333333333334
planetlabone.ccs.neu.edu,planetlab2.temple.edu,270.723,162
planetlab1.temple.edu,planetlabtwo.ccs.neu.edu,270.723,163
planetlab1.temple.edu,planetlabone.ccs.neu.edu,270.723,163.85714285714286
planet3.cc.gt.atl.ga.us,planetlab2.cs.unc.edu,337.891,172.5
planetlabtwo.ccs.neu.edu,planetlab1.temple.edu,270.723,177.57142857142858
planetlab1.temple.edu,salt.planetlab.cs.umd.edu,117.417,184.8
planetlabtwo.ccs.neu.edu,planetlab2.temple.edu,270.723,184.85714285714286
planetlabtwo.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,186.42857142857142
planetlab2.unl.edu,planetlab1.cs.okstate.edu,323.96,187.42857142857142
planetlab-04.vt.nodes.planet-lab.org,planetlab3.cnds.jhu.edu,253.582,187.6
planetlab1.cs.okstate.edu,planetlab2.unl.edu,323.96,188.71428571428572
planetlab3.ucsd.edu,planetlab1.cs.ucla.edu,107.845,189
planetlab-04.vt.nodes.planet-lab.org,salt.planetlab.cs.umd.edu,225.227,189.6
planetlab2.cs.unc.edu,node2.planetlab.mathcs.emory.edu,333.827,190
planetlab2.cs.unc.edu,node1.planetlab.mathcs.emory.edu,333.827,192
planetlab-04.vt.nodes.planet-lab.org,node1.planetlab.mathcs.emory.edu,322.686,196.28571428571428
node1.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,198.5
planetlab-04.vt.nodes.planet-lab.org,node2.planetlab.mathcs.emory.edu,322.686,199.42857142857142
node1.planetlab.mathcs.emory.edu,planetlab-04.vt.nodes.planet-lab.org,322.686,201
node2.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,202.5
planetlab1.ucsd.edu,planetlab1.arizona-gigapop.net,368.903,211.8
planetlab3.ucsd.edu,planetlab1.arizona-gigapop.net,368.903,213
